Order_ID,Order_Date,Ship_Date,Ship Mode,Segment,City,State,Region,Category,Sales
CA-2018-140508,18/09/2018,21/09/2018,First Class,Home Office,Dallas,Texas,Central,Office Supplies,114.848
CA-2018-143294,2/6/2018,8/6/2018,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,10.688
CA-2017-165673,15/05/2017,19/05/2017,Second Class,Consumer,Springfield,Ohio,East,Office Supplies,15.232
CA-2018-134418,15/09/2018,20/09/2018,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,12.42
US-2017-106313,22/08/2017,26/08/2017,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,19.44
CA-2015-105872,30/05/2015,6/6/2015,Standard Class,Consumer,New York City,New York,East,Office Supplies,70.368
CA-2018-108287,18/12/2018,20/12/2018,First Class,Consumer,Charlotte,North Carolina,South,Office Supplies,12.672
CA-2018-141103,30/07/2018,6/8/2018,Standard Class,Consumer,Baltimore,Maryland,East,Technology,89.95
CA-2015-154781,21/11/2015,26/11/2015,Standard Class,Home Office,San Francisco,California,West,Office Supplies,6.58
CA-2015-154781,21/11/2015,26/11/2015,Standard Class,Home Office,San Francisco,California,West,Technology,94.99
CA-2016-147816,24/09/2016,26/09/2016,Second Class,Consumer,Tucson,Arizona,West,Technology,35.12
CA-2018-105326,20/08/2018,27/08/2018,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,25.92
CA-2017-133613,17/06/2017,22/06/2017,Standard Class,Corporate,Waterbury,Connecticut,East,Office Supplies,7.96
CA-2017-133613,17/06/2017,22/06/2017,Standard Class,Corporate,Waterbury,Connecticut,East,Technology,566.97
CA-2017-133613,17/06/2017,22/06/2017,Standard Class,Corporate,Waterbury,Connecticut,East,Office Supplies,9.84
CA-2016-109113,19/12/2016,23/12/2016,Standard Class,Home Office,Chicago,Illinois,Central,Technology,25.488
CA-2016-156153,31/05/2016,2/6/2016,Second Class,Home Office,Long Beach,New York,East,Office Supplies,7.56
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,Consumer,Arlington,Virginia,South,Furniture,60.84
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,450.04
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,34.6
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,Consumer,Arlington,Virginia,South,Technology,467.97
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,33.02
CA-2016-158323,30/11/2016,3/12/2016,First Class,Corporate,Jacksonville,North Carolina,South,Furniture,17.088
CA-2016-161795,21/12/2016,23/12/2016,Second Class,Corporate,Columbus,Ohio,East,Office Supplies,3.008
CA-2018-100902,17/11/2018,21/11/2018,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,268.24
CA-2018-100902,17/11/2018,21/11/2018,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,431.16
CA-2018-112844,13/11/2018,16/11/2018,Second Class,Corporate,Buffalo,New York,East,Technology,43.6
CA-2018-112844,13/11/2018,16/11/2018,Second Class,Corporate,Buffalo,New York,East,Furniture,154.95
CA-2017-158925,24/10/2017,28/10/2017,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,15.552
CA-2015-155390,6/12/2015,11/12/2015,Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,42.208
CA-2018-123071,3/12/2018,6/12/2018,First Class,Consumer,Plano,Texas,Central,Office Supplies,10.368
CA-2018-156391,26/09/2018,28/09/2018,First Class,Home Office,Salem,Oregon,West,Office Supplies,2.224
CA-2016-103093,3/2/2016,7/2/2016,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,74.52
US-2018-118941,12/8/2018,12/8/2018,Same Day,Corporate,Columbia,Maryland,East,Office Supplies,17.52
US-2018-118941,12/8/2018,12/8/2018,Same Day,Corporate,Columbia,Maryland,East,Furniture,1779.9
US-2018-118941,12/8/2018,12/8/2018,Same Day,Corporate,Columbia,Maryland,East,Office Supplies,219.9
CA-2016-169299,24/08/2016,26/08/2016,First Class,Consumer,Portland,Oregon,West,Office Supplies,7.152
CA-2018-154088,12/11/2018,17/11/2018,Standard Class,Consumer,Tallahassee,Florida,South,Office Supplies,26.72
CA-2017-155978,1/8/2017,1/8/2017,Same Day,Corporate,Riverside,California,West,Technology,1039.728
CA-2017-155978,1/8/2017,1/8/2017,Same Day,Corporate,Riverside,California,West,Office Supplies,45.96
CA-2017-108196,25/11/2017,2/12/2017,Standard Class,Consumer,Lancaster,Ohio,East,Office Supplies,456.588
CA-2017-108196,25/11/2017,2/12/2017,Standard Class,Consumer,Lancaster,Ohio,East,Technology,4499.985
CA-2017-108196,25/11/2017,2/12/2017,Standard Class,Consumer,Lancaster,Ohio,East,Technology,59.976
CA-2017-152800,13/04/2017,15/04/2017,First Class,Consumer,San Francisco,California,West,Office Supplies,6.12
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,Home Office,Moreno Valley,California,West,Office Supplies,10.98
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,Home Office,Moreno Valley,California,West,Office Supplies,7.86
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,Home Office,Moreno Valley,California,West,Office Supplies,51.45
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,Home Office,Moreno Valley,California,West,Office Supplies,37.056
CA-2017-139381,18/04/2017,22/04/2017,Standard Class,Consumer,Chesapeake,Virginia,South,Office Supplies,203.92
CA-2017-139381,18/04/2017,22/04/2017,Standard Class,Consumer,Chesapeake,Virginia,South,Technology,29.56
CA-2016-132136,8/3/2016,12/3/2016,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,8.568
CA-2017-162236,4/11/2017,6/11/2017,Second Class,Corporate,Charlotte,North Carolina,South,Office Supplies,45.248
CA-2017-162236,4/11/2017,6/11/2017,Second Class,Corporate,Charlotte,North Carolina,South,Furniture,876.3
CA-2017-162236,4/11/2017,6/11/2017,Second Class,Corporate,Charlotte,North Carolina,South,Office Supplies,185.376
US-2015-111353,29/11/2015,6/12/2015,Standard Class,Consumer,New York City,New York,East,Office Supplies,25.06
US-2017-117037,17/05/2017,20/05/2017,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,2.89
US-2017-117037,17/05/2017,20/05/2017,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,7.896
US-2017-117037,17/05/2017,20/05/2017,First Class,Consumer,Chicago,Illinois,Central,Furniture,22.608
US-2017-117037,17/05/2017,20/05/2017,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,30.528
CA-2018-160801,19/09/2018,19/09/2018,Same Day,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,4.842
CA-2017-108364,19/12/2017,24/12/2017,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,1.8
CA-2018-169362,12/10/2018,15/10/2018,First Class,Corporate,Dallas,Texas,Central,Technology,39.984
CA-2016-127481,12/12/2016,15/12/2016,Second Class,Corporate,Las Vegas,Nevada,West,Office Supplies,32.4
CA-2016-127481,12/12/2016,15/12/2016,Second Class,Corporate,Las Vegas,Nevada,West,Office Supplies,97.88
CA-2016-112711,12/7/2016,18/07/2016,Standard Class,Consumer,Amarillo,Texas,Central,Technology,307.168
US-2016-145121,2/10/2016,6/10/2016,Standard Class,Corporate,Middletown,Connecticut,East,Office Supplies,26.9
CA-2018-166184,24/03/2018,27/03/2018,First Class,Corporate,New York City,New York,East,Office Supplies,47.01
CA-2018-166184,24/03/2018,27/03/2018,First Class,Corporate,New York City,New York,East,Technology,469.99
CA-2018-166184,24/03/2018,27/03/2018,First Class,Corporate,New York City,New York,East,Furniture,207.846
CA-2018-157413,1/6/2018,6/6/2018,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,324.744
CA-2015-143637,24/03/2015,29/03/2015,Second Class,Consumer,Fresno,California,West,Furniture,40.48
CA-2016-102260,22/09/2016,26/09/2016,Standard Class,Home Office,Franklin,Tennessee,South,Office Supplies,12
CA-2016-102260,22/09/2016,26/09/2016,Standard Class,Home Office,Franklin,Tennessee,South,Office Supplies,720.064
CA-2016-102260,22/09/2016,26/09/2016,Standard Class,Home Office,Franklin,Tennessee,South,Office Supplies,25.424
CA-2016-102260,22/09/2016,26/09/2016,Standard Class,Home Office,Franklin,Tennessee,South,Office Supplies,2.816
CA-2016-102260,22/09/2016,26/09/2016,Standard Class,Home Office,Franklin,Tennessee,South,Office Supplies,3.204
US-2017-137295,8/1/2017,13/01/2017,Standard Class,Consumer,Raleigh,North Carolina,South,Office Supplies,30.828
US-2017-137295,8/1/2017,13/01/2017,Standard Class,Consumer,Raleigh,North Carolina,South,Office Supplies,47.616
US-2017-137295,8/1/2017,13/01/2017,Standard Class,Consumer,Raleigh,North Carolina,South,Technology,108.784
CA-2017-134334,14/02/2017,15/02/2017,First Class,Consumer,Clinton,Maryland,East,Office Supplies,4.77
CA-2017-134334,14/02/2017,15/02/2017,First Class,Consumer,Clinton,Maryland,East,Office Supplies,7.98
CA-2017-134334,14/02/2017,15/02/2017,First Class,Consumer,Clinton,Maryland,East,Furniture,550.431
CA-2017-134334,14/02/2017,15/02/2017,First Class,Consumer,Clinton,Maryland,East,Furniture,10.56
US-2018-109316,8/6/2018,10/6/2018,First Class,Home Office,Los Angeles,California,West,Furniture,1497.666
US-2018-109316,8/6/2018,10/6/2018,First Class,Home Office,Los Angeles,California,West,Technology,17.52
CA-2017-138478,21/10/2017,26/10/2017,Second Class,Home Office,North Las Vegas,Nevada,West,Office Supplies,113.22
CA-2017-138478,21/10/2017,26/10/2017,Second Class,Home Office,North Las Vegas,Nevada,West,Office Supplies,35.88
CA-2017-138478,21/10/2017,26/10/2017,Second Class,Home Office,North Las Vegas,Nevada,West,Office Supplies,4535.976
CA-2018-150469,26/01/2018,30/01/2018,Standard Class,Consumer,San Francisco,California,West,Office Supplies,11.84
CA-2018-152436,8/12/2018,10/12/2018,Second Class,Home Office,Cranston,Rhode Island,East,Office Supplies,592.74
CA-2017-169334,21/10/2017,24/10/2017,Second Class,Consumer,Jackson,Tennessee,South,Office Supplies,111.672
US-2015-115413,26/08/2015,1/9/2015,Standard Class,Home Office,Newark,Delaware,East,Office Supplies,8.64
US-2015-115413,26/08/2015,1/9/2015,Standard Class,Home Office,Newark,Delaware,East,Technology,149.97
CA-2015-125150,16/05/2015,23/05/2015,Standard Class,Corporate,Los Angeles,California,West,Furniture,232.88
CA-2016-127327,3/2/2016,7/2/2016,Standard Class,Corporate,Rome,New York,East,Furniture,90.882
CA-2018-117114,31/10/2018,5/11/2018,Standard Class,Corporate,Chicago,Illinois,Central,Technology,508.768
CA-2018-117114,31/10/2018,5/11/2018,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,9.912
CA-2016-137302,26/04/2016,1/5/2016,Standard Class,Corporate,San Diego,California,West,Furniture,63.936
CA-2016-137302,26/04/2016,1/5/2016,Standard Class,Corporate,San Diego,California,West,Office Supplies,59.52
CA-2016-137302,26/04/2016,1/5/2016,Standard Class,Corporate,San Diego,California,West,Technology,311.976
CA-2016-137302,26/04/2016,1/5/2016,Standard Class,Corporate,San Diego,California,West,Office Supplies,50.352
CA-2017-112382,9/5/2017,13/05/2017,Standard Class,Consumer,Houston,Texas,Central,Technology,19.136
CA-2016-128958,24/01/2016,28/01/2016,Standard Class,Home Office,West Palm Beach,Florida,South,Office Supplies,13.12
CA-2016-106257,13/04/2016,17/04/2016,Second Class,Consumer,Los Angeles,California,West,Furniture,241.568
CA-2016-106257,13/04/2016,17/04/2016,Second Class,Consumer,Los Angeles,California,West,Technology,479.92
CA-2016-149083,25/09/2016,30/09/2016,Standard Class,Corporate,Seattle,Washington,West,Furniture,307.136
CA-2016-149083,25/09/2016,30/09/2016,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,12.6
CA-2016-149083,25/09/2016,30/09/2016,Standard Class,Corporate,Seattle,Washington,West,Technology,159.98
US-2015-137869,28/03/2015,2/4/2015,Standard Class,Consumer,Des Moines,Iowa,Central,Office Supplies,6.12
US-2015-137869,28/03/2015,2/4/2015,Standard Class,Consumer,Des Moines,Iowa,Central,Furniture,1184.72
CA-2017-116603,17/07/2017,22/07/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,45.96
CA-2015-158470,19/04/2015,23/04/2015,Second Class,Consumer,Arlington,Virginia,South,Office Supplies,58.05
CA-2015-158470,19/04/2015,23/04/2015,Second Class,Consumer,Arlington,Virginia,South,Office Supplies,71.28
US-2018-123834,21/07/2018,25/07/2018,Standard Class,Consumer,Pharr,Texas,Central,Furniture,124.404
CA-2016-125976,27/09/2016,2/10/2016,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,154.9
CA-2016-125976,27/09/2016,2/10/2016,Standard Class,Consumer,Arlington,Virginia,South,Technology,1871.88
CA-2017-128706,27/02/2017,2/3/2017,Standard Class,Consumer,Houston,Texas,Central,Furniture,16.192
CA-2017-104311,2/5/2017,6/5/2017,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,18.936
CA-2017-104311,2/5/2017,6/5/2017,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,12.672
CA-2017-104311,2/5/2017,6/5/2017,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,5.04
CA-2015-169649,9/12/2015,15/12/2015,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,8.448
CA-2015-169649,9/12/2015,15/12/2015,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,20.388
CA-2016-144890,25/12/2016,29/12/2016,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,9.96
CA-2018-135587,7/12/2018,12/12/2018,Standard Class,Consumer,Hattiesburg,Mississippi,South,Office Supplies,320.64
CA-2018-135587,7/12/2018,12/12/2018,Standard Class,Consumer,Hattiesburg,Mississippi,South,Technology,52
CA-2015-103429,30/05/2015,1/6/2015,First Class,Corporate,New York City,New York,East,Office Supplies,25.584
CA-2015-103429,30/05/2015,1/6/2015,First Class,Corporate,New York City,New York,East,Technology,464
CA-2015-103429,30/05/2015,1/6/2015,First Class,Corporate,New York City,New York,East,Office Supplies,235.95
CA-2015-103429,30/05/2015,1/6/2015,First Class,Corporate,New York City,New York,East,Office Supplies,39.96
CA-2018-152261,2/3/2018,6/3/2018,Standard Class,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,18.528
CA-2016-142993,12/10/2016,17/10/2016,Standard Class,Consumer,Seattle,Washington,West,Technology,17.9
CA-2016-142993,12/10/2016,17/10/2016,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,81.96
CA-2016-143364,14/07/2016,19/07/2016,Second Class,Consumer,Mesa,Arizona,West,Office Supplies,272.736
CA-2016-143364,14/07/2016,19/07/2016,Second Class,Consumer,Mesa,Arizona,West,Office Supplies,18.496
CA-2016-143364,14/07/2016,19/07/2016,Second Class,Consumer,Mesa,Arizona,West,Furniture,441.92
CA-2016-143364,14/07/2016,19/07/2016,Second Class,Consumer,Mesa,Arizona,West,Furniture,127.764
CA-2015-100972,19/11/2015,24/11/2015,Second Class,Home Office,Salt Lake City,Utah,West,Office Supplies,166.44
CA-2017-136994,27/05/2017,2/6/2017,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,13.38
US-2018-166233,3/7/2018,9/7/2018,Standard Class,Consumer,Jacksonville,North Carolina,South,Technology,24
CA-2018-122112,25/09/2018,29/09/2018,Standard Class,Corporate,Lakewood,Ohio,East,Office Supplies,24.448
CA-2017-101672,3/10/2017,7/10/2017,Standard Class,Home Office,Lake Forest,California,West,Office Supplies,6.16
CA-2017-101672,3/10/2017,7/10/2017,Standard Class,Home Office,Lake Forest,California,West,Furniture,915.136
CA-2017-101672,3/10/2017,7/10/2017,Standard Class,Home Office,Lake Forest,California,West,Office Supplies,8.56
CA-2017-101672,3/10/2017,7/10/2017,Standard Class,Home Office,Lake Forest,California,West,Office Supplies,97.82
CA-2018-168403,9/9/2018,15/09/2018,Standard Class,Corporate,Portland,Oregon,West,Office Supplies,31.104
CA-2018-168403,9/9/2018,15/09/2018,Standard Class,Corporate,Portland,Oregon,West,Office Supplies,11.176
CA-2016-148705,12/3/2016,18/03/2016,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,5.04
CA-2017-160241,29/11/2017,4/12/2017,Second Class,Home Office,Aurora,Illinois,Central,Furniture,242.176
CA-2017-155747,14/06/2017,21/06/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,337.176
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Office Supplies,13.344
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Technology,76.752
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Technology,102.336
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Office Supplies,10.32
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Office Supplies,47.32
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Furniture,23.376
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Furniture,16.72
CA-2018-118017,3/12/2018,6/12/2018,Second Class,Consumer,Thornton,Colorado,West,Furniture,16.192
CA-2017-113117,16/08/2017,22/08/2017,Standard Class,Consumer,Davis,California,West,Office Supplies,32.4
CA-2017-148684,25/12/2017,29/12/2017,Standard Class,Consumer,Fayetteville,Arkansas,South,Office Supplies,19.89
CA-2017-148684,25/12/2017,29/12/2017,Standard Class,Consumer,Fayetteville,Arkansas,South,Technology,399.98
CA-2017-148684,25/12/2017,29/12/2017,Standard Class,Consumer,Fayetteville,Arkansas,South,Furniture,343.85
CA-2017-148684,25/12/2017,29/12/2017,Standard Class,Consumer,Fayetteville,Arkansas,South,Office Supplies,106.32
CA-2018-125367,23/07/2018,30/07/2018,Standard Class,Home Office,New York City,New York,East,Office Supplies,13.92
CA-2018-124744,21/06/2018,25/06/2018,Standard Class,Home Office,Wheeling,West Virginia,East,Office Supplies,82.4
CA-2018-124744,21/06/2018,25/06/2018,Standard Class,Home Office,Wheeling,West Virginia,East,Office Supplies,6.24
CA-2018-124744,21/06/2018,25/06/2018,Standard Class,Home Office,Wheeling,West Virginia,East,Office Supplies,447.84
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,272.048
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,1614.582
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,24.32
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,Consumer,Memphis,Tennessee,South,Technology,1.584
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,Consumer,Memphis,Tennessee,South,Furniture,31.984
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,14.76
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,Consumer,Memphis,Tennessee,South,Furniture,423.648
CA-2016-126669,7/11/2016,13/11/2016,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,76.64
US-2016-118766,15/10/2016,22/10/2016,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,4.464
US-2016-118766,15/10/2016,22/10/2016,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,3.96
CA-2017-112585,30/07/2017,2/8/2017,First Class,Corporate,San Francisco,California,West,Office Supplies,715.64
CA-2017-149762,3/12/2017,7/12/2017,Standard Class,Consumer,Morgan Hill,California,West,Furniture,268.704
CA-2017-149762,3/12/2017,7/12/2017,Standard Class,Consumer,Morgan Hill,California,West,Office Supplies,21.92
CA-2017-149762,3/12/2017,7/12/2017,Standard Class,Consumer,Morgan Hill,California,West,Office Supplies,48.72
CA-2017-149762,3/12/2017,7/12/2017,Standard Class,Consumer,Morgan Hill,California,West,Furniture,205.666
CA-2017-167605,28/04/2017,30/04/2017,Second Class,Consumer,Saint Charles,Illinois,Central,Furniture,30.344
US-2018-105697,25/08/2018,27/08/2018,First Class,Consumer,Cleveland,Ohio,East,Office Supplies,25.696
CA-2018-165323,17/06/2018,21/06/2018,Standard Class,Home Office,New York City,New York,East,Technology,3404.5
CA-2018-165323,17/06/2018,21/06/2018,Standard Class,Home Office,New York City,New York,East,Technology,101.34
CA-2016-110891,20/11/2016,24/11/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,344.372
CA-2018-100783,4/9/2018,8/9/2018,Second Class,Home Office,Garland,Texas,Central,Office Supplies,30.384
CA-2016-152513,4/7/2016,8/7/2016,Second Class,Home Office,San Diego,California,West,Office Supplies,22.848
CA-2018-139822,15/09/2018,21/09/2018,Standard Class,Home Office,Waterbury,Connecticut,East,Office Supplies,38.62
CA-2018-139822,15/09/2018,21/09/2018,Standard Class,Home Office,Waterbury,Connecticut,East,Technology,59.98
CA-2018-107713,13/03/2018,17/03/2018,Standard Class,Consumer,Columbia,Maryland,East,Office Supplies,174.3
CA-2018-134096,24/09/2018,29/09/2018,Standard Class,Home Office,Hollywood,Florida,South,Technology,383.96
CA-2018-134096,24/09/2018,29/09/2018,Standard Class,Home Office,Hollywood,Florida,South,Office Supplies,15.57
CA-2017-125843,13/08/2017,16/08/2017,First Class,Consumer,Springfield,Virginia,South,Office Supplies,22.32
CA-2017-125843,13/08/2017,16/08/2017,First Class,Consumer,Springfield,Virginia,South,Office Supplies,103.6
CA-2018-120404,20/11/2018,24/11/2018,Second Class,Corporate,New York City,New York,East,Technology,2.97
CA-2018-120404,20/11/2018,24/11/2018,Second Class,Corporate,New York City,New York,East,Technology,569.99
CA-2018-120404,20/11/2018,24/11/2018,Second Class,Corporate,New York City,New York,East,Furniture,50.97
CA-2018-167549,25/07/2018,27/07/2018,First Class,Home Office,Dallas,Texas,Central,Furniture,298.116
CA-2017-120082,25/03/2017,27/03/2017,Second Class,Corporate,New York City,New York,East,Office Supplies,59.52
US-2017-168095,15/07/2017,20/07/2017,Standard Class,Corporate,Portland,Oregon,West,Furniture,230.28
US-2017-168095,15/07/2017,20/07/2017,Standard Class,Corporate,Portland,Oregon,West,Office Supplies,105.52
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,Corporate,Brentwood,California,West,Office Supplies,23.36
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,Corporate,Brentwood,California,West,Technology,71.976
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,Corporate,Brentwood,California,West,Office Supplies,8.56
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,Corporate,Brentwood,California,West,Office Supplies,13.92
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,Corporate,Brentwood,California,West,Office Supplies,2518.29
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,Corporate,Brentwood,California,West,Office Supplies,540.57
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,Corporate,Brentwood,California,West,Office Supplies,221.056
CA-2017-146325,14/12/2017,17/12/2017,First Class,Corporate,San Diego,California,West,Furniture,81.424
CA-2017-146325,14/12/2017,17/12/2017,First Class,Corporate,San Diego,California,West,Office Supplies,134.8
CA-2018-134194,25/12/2018,1/1/2019,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,39.582
CA-2018-134194,25/12/2018,1/1/2019,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,44.688
CA-2018-134194,25/12/2018,1/1/2019,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,31.744
CA-2018-134194,25/12/2018,1/1/2019,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,40.98
CA-2018-134194,25/12/2018,1/1/2019,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,3.168
CA-2015-131009,1/3/2015,5/3/2015,Standard Class,Consumer,El Paso,Texas,Central,Office Supplies,18.84
CA-2015-131009,1/3/2015,5/3/2015,Standard Class,Consumer,El Paso,Texas,Central,Furniture,362.25
CA-2015-131009,1/3/2015,5/3/2015,Standard Class,Consumer,El Paso,Texas,Central,Furniture,63.552
CA-2015-131009,1/3/2015,5/3/2015,Standard Class,Consumer,El Paso,Texas,Central,Office Supplies,129.552
CA-2016-145814,19/11/2016,24/11/2016,Standard Class,Consumer,New York City,New York,East,Office Supplies,5.984
CA-2016-145814,19/11/2016,24/11/2016,Standard Class,Consumer,New York City,New York,East,Technology,861.76
CA-2015-138359,1/4/2015,6/4/2015,Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,66.96
CA-2015-138359,1/4/2015,6/4/2015,Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,6.24
CA-2018-131807,5/10/2018,10/10/2018,Standard Class,Corporate,Chico,California,West,Furniture,435.168
CA-2018-131807,5/10/2018,10/10/2018,Standard Class,Corporate,Chico,California,West,Office Supplies,14.9
CA-2018-131807,5/10/2018,10/10/2018,Standard Class,Corporate,Chico,California,West,Office Supplies,15.8
CA-2018-131807,5/10/2018,10/10/2018,Standard Class,Corporate,Chico,California,West,Furniture,72.9
CA-2018-131807,5/10/2018,10/10/2018,Standard Class,Corporate,Chico,California,West,Furniture,206.352
CA-2018-131807,5/10/2018,10/10/2018,Standard Class,Corporate,Chico,California,West,Technology,7.992
CA-2018-104864,18/11/2018,23/11/2018,Second Class,Corporate,Miramar,Florida,South,Office Supplies,81.36
CA-2018-104864,18/11/2018,23/11/2018,Second Class,Corporate,Miramar,Florida,South,Office Supplies,20.232
CA-2018-104864,18/11/2018,23/11/2018,Second Class,Corporate,Miramar,Florida,South,Office Supplies,389.056
CA-2018-104864,18/11/2018,23/11/2018,Second Class,Corporate,Miramar,Florida,South,Office Supplies,20.736
CA-2018-104864,18/11/2018,23/11/2018,Second Class,Corporate,Miramar,Florida,South,Office Supplies,41.472
CA-2016-138219,23/03/2016,30/03/2016,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,33.36
CA-2017-157707,10/10/2017,12/10/2017,First Class,Corporate,Denver,Colorado,West,Furniture,90.882
CA-2017-157707,10/10/2017,12/10/2017,First Class,Corporate,Denver,Colorado,West,Technology,15.992
CA-2017-157707,10/10/2017,12/10/2017,First Class,Corporate,Denver,Colorado,West,Furniture,120.784
US-2016-126753,16/08/2016,20/08/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,519.792
US-2016-126753,16/08/2016,20/08/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,31.176
US-2016-126753,16/08/2016,20/08/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,10.368
US-2016-126753,16/08/2016,20/08/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,2.724
US-2016-126753,16/08/2016,20/08/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,254.352
US-2016-126753,16/08/2016,20/08/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,3.762
US-2016-126753,16/08/2016,20/08/2016,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,10.272
CA-2015-166051,31/05/2015,5/6/2015,Standard Class,Consumer,Jackson,Mississippi,South,Technology,659.97
CA-2015-166051,31/05/2015,5/6/2015,Standard Class,Consumer,Jackson,Mississippi,South,Technology,113.73
CA-2016-113040,27/08/2016,31/08/2016,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,5.104
CA-2015-103800,3/1/2015,7/1/2015,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,16.448
CA-2015-113383,10/9/2015,13/09/2015,First Class,Consumer,Clifton,New Jersey,East,Office Supplies,81.92
